all_products_href,product_title,product_rating_points,product_ratings,product_price,product_images_src,product_styles,product_description,reviews,reviewer_name,review_title,review_rating,reviewer_country_date,purchased_product,review_status,review_body,review_helpfulness
https://www.amazon.com/North-End-Pioneer-Hybrid-Bomber/dp/B07XJZKHGN/ref=sr_1_3334?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3334&ts_id=2476494011,North End Men's Pioneer Hybrid Bomber Jacket M CRBN/ BLK H/ BLK,,,$87.65 ,,,,,,,,,,,,
https://www.amazon.com/North-End-Pioneer-Hybrid-Bomber/dp/B07XQKJ549/ref=sr_1_3333?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3333&ts_id=2476494011,North End Men's Pioneer Hybrid Bomber Jacket XL BLK/ BLK/ CARBN,,,,,,,,,,,,,,,
https://www.amazon.com/North-End-Pioneer-Hybrid-Bomber/dp/B07XQKPX4V/ref=sr_1_3332?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3332&ts_id=2476494011,North End Men's Pioneer Hybrid Bomber Jacket L CRBN/ BLK H/ BLK,,,$87.65 ,,,,,,,,,,,,
https://www.amazon.com/killtec-Functional-Jacket-Kapou-Size/dp/B0869NGPK2/ref=sr_1_3331?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3331&ts_id=2476494011,killtec Men Functional Jacket Kapou,,,,,,,,,,,,,,,
https://www.amazon.com/North-End-Mens-Puffer-Jacket/dp/B07XQN5NCX/ref=sr_1_3330?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3330&ts_id=2476494011,North End Men's Loft Puffer Jacket 5XL CARBON/ BLACK,,,,,,,,,,,,,,,
https://www.amazon.com/Devon-Jones-D997-Colorblock-Jacket/dp/B00BCFX4PK/ref=sr_1_3329?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3329&ts_id=2476494011,Devon & Jones D997 Men's Soft Shell Colorblock Jacket - CHARCOAL/DK CHARCOAL - XX-Large,,,$66.22 ,,,,,,,,,,,,
https://www.amazon.com/Devon-Jones-D997-Colorblock-Jacket/dp/B00BCFXFX6/ref=sr_1_3328?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3328&ts_id=2476494011,Devon & Jones D997 Men's Soft Shell Colorblock Jacket - NAVY/DK CHARCOAL - XX-Large,,,,,,,,,,,,,,,
https://www.amazon.com/Devon-Jones-Colorblock-D997-CHARCOAL/dp/B00BJM6QWE/ref=sr_1_3327?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3327&ts_id=2476494011,Devon & Jones Men's Soft Shell Colorblock Jacket,,,,,,,,,,,,,,,
https://www.amazon.com/mansmoer-Windproof-Waterproof-Outdoor-Camping/dp/B01N5A325P/ref=sr_1_3326?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3326&ts_id=2476494011,mansmoer Men's 3in1 Windproof Waterproof Outdoor Sport Camping Hiking Jacket,,,,,,,,,,,,,,,
https://www.amazon.com/Milwaukee-Leather-Textile-Scooter-Jacket/dp/B07B6B86PY/ref=sr_1_3325?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3325&ts_id=2476494011,Milwaukee Leather MPM1735 Men's Black Textile Scooter Jacket with Leather Trim,,,,,,,,,,,,,,,
https://www.amazon.com/Regatta-Darby-Waterproof-Insulated-Jacket/dp/B07HLHFR6V/ref=sr_1_3324?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3324&ts_id=2476494011,Regatta Mens Darby III Waterproof Insulated Jacket,,,,https://m.media-amazon.com/images/I/51Pek3nCi2L._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/Cotton-Canvas-Polyester-Thermal-Lining/dp/B07CXQ1J6P/ref=sr_1_3323?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3323&ts_id=2476494011,Men's 100% Cotton 12 oz. Canvas/Polyester Thermal Lining Hooded Tall Laredo Jacket-TOBACCO-2XT,,,,https://m.media-amazon.com/images/I/71Rn-PIHh4L._AC_SX522_.jpg,,,,,,,,,,,
https://www.amazon.com/Pendleton-Outerwear-Mens-Pacific-Navy/dp/B07RWP5MXS/ref=sr_1_3322?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3322&ts_id=2476494011,Pendleton Outerwear mens Pacific,5,2 ratings,,,,,,,,,,,,,
https://www.amazon.com/Roamers-Seekers-Wanderlust-Blackboard-XX-Large/dp/B0743DGFM9/ref=sr_1_3321?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3321&ts_id=2476494011,Roamers & Seekers Wanderlust Therma Jacket,,,,https://m.media-amazon.com/images/I/81YoOXBX2XL._AC_SX679_.jpg,,,,,,,,,,,
https://www.amazon.com/North-End-Pioneer-Hybrid-Bomber/dp/B07XQHT657/ref=sr_1_3320?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3320&ts_id=2476494011,North End Men's Pioneer Hybrid Bomber Jacket 3XL BLK/ BLK/ CARBN,,,,,,,,,,,,,,,
https://www.amazon.com/North-End-Mens-Puffer-Jacket/dp/B07XQMPNBH/ref=sr_1_3319?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3319&ts_id=2476494011,North End Men's Loft Puffer Jacket S CARBON/ BLACK,,,,,,,,,,,,,,,
https://www.amazon.com/North-End-Pioneer-Hybrid-X-Large/dp/B07XQM63ST/ref=sr_1_3318?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3318&ts_id=2476494011,North End Men's Pioneer Hybrid Bomber Jacket XL CRBN/ BLK H/ BLK,,,$87.65 ,,,,,,,,,,,,
https://www.amazon.com/killtec-Men-Softshell-Jacket-Color/dp/B0CD29NGQR/ref=sr_1_3317?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3317&ts_id=2476494011,killtec Men Softshell Jacket KOW 42 MN,,,,https://m.media-amazon.com/images/I/81bmES6oWVL._AC_SY550_.jpg,,,,,,,,,,,
https://www.amazon.com/killtec-Softshell-Jacket-Toreon-Size/dp/B07MXV4F64/ref=sr_1_3316?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3316&ts_id=2476494011,killtec Men Softshell Jacket Toreon,,,,,,,,,,,,,,,
https://www.amazon.com/Mountain-Warehouse-2-5LAYER-EXTREME-WATERPROOF/dp/B08ZC81V4G/ref=sr_1_3315?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3315&ts_id=2476494011,Mountain Warehouse Summit 2.5layer Extreme Waterproof Jkt,2.3,3 ratings,$100.00 ,,,,,,,,,,,,
https://www.amazon.com/Chicago-Northwestern-Embroidered-Jacket-Adult/dp/B000KD7I52/ref=sr_1_3314?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3314&ts_id=2476494011,Daylight Sales Chicago & Northwestern Embroidered Jacket with Front Logo [17],,,,https://m.media-amazon.com/images/I/61zl4yAQH7L._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/North-End-3-Layer-Technical-88138/dp/B00GDKL6AE/ref=sr_1_3313?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703960&s=apparel&sr=1-3313&ts_id=2476494011,North End mens 88138,,,,https://m.media-amazon.com/images/I/61orJDixx-L._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/2-Tone-Bomber-Jacket-blk-XXL/dp/B01HUND420/ref=sr_1_3312?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3312&ts_id=2476494011,2-Tone Bomber Jacket blk/blk XXL,4.3,29 ratings,$71.90 ,,,,,,,,,,,,
https://www.amazon.com/Ballantyne-Beige-Hooded-Insulated-Jacket/dp/B014TAJA66/ref=sr_1_3311?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3311&ts_id=2476494011,Ballantyne Beige Full Zip Hooded Insulated Parka Jacket US S IT 48,,,$249.99 ,,,,,,,,,,,,
https://www.amazon.com/Ballantyne-Gray-Hooded-Insulated-Jacket/dp/B014TB5Z5U/ref=sr_1_3310?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3310&ts_id=2476494011,Ballantyne Gray 100% Wool Hooded Insulated Jacket Coat US L IT 52,,,$249.99 ,,,,,,,,,,,,
https://www.amazon.com/Berghaus-Vangar-Hoody-Style-Jacket/dp/B0CGDX74VV/ref=sr_1_3309?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3309&ts_id=2476494011,Berghaus Men's Vangar Hoody Style Jacket - Black - XL,,,$91.50 ,,,,,,,,,,,,
https://www.amazon.com/Trespass-Accelerator-Mens-Softshell-Jacket/dp/B073WHZNLN/ref=sr_1_3308?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3308&ts_id=2476494011,Trespass Accelerator II Mens Softshell Jacket,5,1 rating,,,,,,,,,,,,,
https://www.amazon.com/UNITRYB-Reserve-Bomber-Jacket-Black/dp/B07BZFHGRB/ref=sr_1_3307?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3307&ts_id=2476494011,UNITRYB The Reserve Bomber Jacket - Black,,,,,,,,,,,,,,,
https://www.amazon.com/killtec-Men-Functional-Jacket-Color/dp/B0B1QS2R6F/ref=sr_1_3306?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3306&ts_id=2476494011,killtec Men Functional Jacket KOW 158 MN,4,3 ratings,,,,,,,,,,,,,
https://www.amazon.com/Helikon-Gunfighter-Shell-Jacket-X-Small/dp/B074HCSR7J/ref=sr_1_3305?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3305&ts_id=2476494011,Helikon Gunfighter Soft Shell Jacket Navy Blue,4.6,21 ratings,,https://m.media-amazon.com/images/I/51qsXNch9jL._AC_SX466_.jpg,,,,,,,,,,,
https://www.amazon.com/North-End-Insulated-Fleece-CLASSIC/dp/B014WC8EPE/ref=sr_1_3304?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3304&ts_id=2476494011,"North End Men's Insulated Fleece Soft Shell Hood Jacket, 5XL, CLASSIC NAVY 849",,,,,,,,,,,,,,,
https://www.amazon.com/Ram-Rodeo-Jacket-Small/dp/B01LXU6YTF/ref=sr_1_3303?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3303&ts_id=2476494011,Ram Rodeo Jacket,,,,https://m.media-amazon.com/images/I/71c4r24f0sL._AC_SX679_.jpg,,,,,,,,,,,
https://www.amazon.com/Jacket-Letter-Graphic-Belted-Trench/dp/B0BNBKLGT4/ref=sr_1_3302?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3302&ts_id=2476494011,"Jacket for Men Men Letter Graphic Belted Trench Coat Jacket for Men (Color : Navy Blue, Size : Large)",,,,,"Small    
               
                                     1 option from $265.68               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $265.68               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $265.68               
   
       
                          
                    
    
        X-Large    
               
                                     1 option from $265.68               
   
       
      
                          
                    
    
        XX-Large    
               
                                     1 option from $265.68","Soft and comfortable high quality hand feel.     Everyday made better: we listen to customer feedback and fine-tune every detail to ensure quality, fit, and comfort     Please refer to the item description below for size details.Please check your measurements to make sure the item fits before ordering.",,,,,,,,,
https://www.amazon.com/Milwaukee-Leather-Reflective-Skulls-Textile/dp/B07B66Y7QS/ref=sr_1_3301?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3301&ts_id=2476494011,Milwaukee Leather MPM1730 Men's Black Textile Jacket with Reflective Skulls,4,1 rating,,,,,,,,,,,,,
https://www.amazon.com/Illinois-Central-Diamond-Embroidered-Jacket/dp/B000KD3K9K/ref=sr_1_3300?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3300&ts_id=2476494011,Daylight Sales Illinois Central Green Diamond Embroidered Jacket with Front Logo,,,,https://m.media-amazon.com/images/I/61XgMwvE27L._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/Regatta-Mens-Darby-Insulated-Jacket/dp/B07FR3MMJ4/ref=sr_1_3299?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3299&ts_id=2476494011,Regatta Mens Darby III Insulated Jacket,,,,https://m.media-amazon.com/images/I/61nmU+b44nL._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/Rocky-Waterfowler-Waterproof-Insulated-Camouflage/dp/B00ARXJ47K/ref=sr_1_3298?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3298&ts_id=2476494011,Rocky Men's Waterfowler Waterproof Insulated Jacket,4.5,2 ratings,,https://m.media-amazon.com/images/I/91YSLEeVdDL._AC_SX679_.jpg,,,,,,,,,,,
https://www.amazon.com/Rocky-Waterfowler-Waterproof-Insulated-Camouflage/dp/B00ARXJ47K/ref=sr_1_3298?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3298&ts_id=2476494011,Rocky Men's Waterfowler Waterproof Insulated Jacket,4.5,2 ratings,,https://m.media-amazon.com/images/I/91YSLEeVdDL._AC_SX679_.jpg,,,"4.0 out of 5 stars







  
  
    Fit great - worked great",Heather Eckels,Fit great - worked great,4.0 out of 5 stars,"Reviewed in the United States on November 25, 2013",Size: LargeColor: Camouflage,Verified Purchase,Purchased this for my son for hunting and it works great. Keeps him warm in those duck blinds! Fits true to size.,
https://www.amazon.com/Rocky-Waterfowler-Waterproof-Insulated-Camouflage/dp/B00ARXJ47K/ref=sr_1_3298?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3298&ts_id=2476494011,Rocky Men's Waterfowler Waterproof Insulated Jacket,4.5,2 ratings,,https://m.media-amazon.com/images/I/91YSLEeVdDL._AC_SX679_.jpg,,,"5.0 out of 5 stars







  
  
    Very nice. I happy with this",claudio,Very nice. I happy with this,5.0 out of 5 stars,"Reviewed in the United States on July 19, 2014",,Verified Purchase,Very nice . I happy with this product,
https://www.amazon.com/Sportful-Neo-Softshell-Jacket-Medium/dp/B0BNMHFVGJ/ref=sr_1_3297?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3297&ts_id=2476494011,Sportful Neo Softshell Jacket - Blue Sea,,,$261.28 ,https://m.media-amazon.com/images/I/81f14IF4CsL._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/Montane-Phase-Jacket-Eclipse-MPHAJECLM14/dp/B0B6GBGW43/ref=sr_1_3296?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3296&ts_id=2476494011,"Montane Phase Jacket - Mens, Eclipse Blue, Medium, MPHAJECLM14",,,,,,,,,,,,,,,
https://www.amazon.com/Montane-Phase-Jacket-Adrenaline-MPHAJADRX14/dp/B0B6GDBVG3/ref=sr_1_3295?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3295&ts_id=2476494011,"Montane Phase Jacket - Mens, Adrenaline Red, Extra Large, MPHAJADRX14",,,,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Potomac-Jacket-Scarlet/dp/B08C25S8FK/ref=sr_1_3294?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3294&ts_id=2476494011,Holloway Potomac Jacket L Black/Scarlet,5,1 rating,,,,,,,,,,,,,
https://www.amazon.com/Regatta-Hydroforce-3-Layer-Softshell-Classic/dp/B00D9XTZU6/ref=sr_1_3293?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3293&ts_id=2476494011,Regatta Mens Hydroforce 3-Layer Softshell Jacket,,,,https://m.media-amazon.com/images/I/71SprpPHOeL._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/North-End-Technical-88138-GRAPHITE/dp/B005DRBWFW/ref=sr_1_3292?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3292&ts_id=2476494011,Men's Three-Layer Fleece Bonded Soft Shell Technical Jacket 4XL GRAPHITE,5,1 rating,,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Youth-Potomac-Jacket/dp/B08C2DR9R1/ref=sr_1_3291?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3291&ts_id=2476494011,Holloway Youth Potomac Jacket S Navy/White,,,,,,,,,,,,,,,
https://www.amazon.com/Linear-Insulated-Jacket-Print-Black/dp/B00HS5GMMK/ref=sr_1_3290?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3290&ts_id=2476494011,"Ash City Men's Linear Men's Insulated Jacket With Print, L, Black",,,$99.89 ,https://m.media-amazon.com/images/I/71naqqzGRcL._AC_SX522_.jpg,,,,,,,,,,,
https://www.amazon.com/Brisk-Insulated-Jacket-88189T-Black/dp/B00FYEHVVS/ref=sr_1_3289?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3289&ts_id=2476494011,Ash City - Core 365 Men's Tall Brisk Insulated Jacket 5XT BLACK,5,1 rating,,,,,,,,,,,,,
https://www.amazon.com/Brisk-Insulated-Jacket-88189T-Black/dp/B00FYEHVVS/ref=sr_1_3289?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3289&ts_id=2476494011,Ash City - Core 365 Men's Tall Brisk Insulated Jacket 5XT BLACK,5,1 rating,,,,,"5.0 out of 5 stars







  
  
    Perfect",Ron Greifzu,Perfect,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2017",,Verified Purchase,Nice and warm,
https://www.amazon.com/EverGreen-Advanced-Shell-Jacket-Black/dp/B01N2I47SV/ref=sr_1_3288?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3288&ts_id=2476494011,The Evergreen Advanced Dry Rain Shell Jacket,,,,https://m.media-amazon.com/images/I/81kWPUBMiRL._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/North-Prospect-Fleece-Hooded-Jacket/dp/B014WCB2I0/ref=sr_1_3287?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3287&ts_id=2476494011,"Ash City - North End North End Men's Prospect Fleece Soft Shell Hooded Jacket, 5XL, Black 703",,,,,,,,,,,,,,,
https://www.amazon.com/Marolina-Outdoor-H4000011BLKM-Puffer-Jacket/dp/B01ECX0KZU/ref=sr_1_3286?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3286&ts_id=2476494011,Marolina Outdoor Men's Modern,,,$103.21 ,,,,,,,,,,,,
https://www.amazon.com/Urban-Classics-TB1446-2-Tone-Bomber/dp/B01HUND0CE/ref=sr_1_3285?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3285&ts_id=2476494011,2-Tone Bomber Jacket,4.4,91 ratings,$71.90 ,,,,,,,,,,,,
https://www.amazon.com/Urban-Classics-TB1446-2-Tone-Bomber/dp/B01HUND0CE/ref=sr_1_3285?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3285&ts_id=2476494011,2-Tone Bomber Jacket,4.4,91 ratings,$71.90 ,,,,"5.0 out of 5 stars







  
  
    Husband loved this jacket",Amazon Customer,Husband loved this jacket,5.0 out of 5 stars,"Reviewed in the United States on April 30, 2018",,Verified Purchase,Husband loved this jacket.  It looks great and is a nice weight - a nice layer that's a bit warmer than a windbreaker.,
https://www.amazon.com/Mishmi-Takin-Resistent-Fleece-Lined-Chocolate/dp/B01LY74J7W/ref=sr_1_3284?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3284&ts_id=2476494011,"Mishmi Takin Misti Water-Resistent, Wind Resistant, Bonded Fleece Softshell Men's Jacket",3.4,7 ratings,,,,,,,,,,,,,
https://www.amazon.com/Mishmi-Takin-Resistent-Fleece-Lined-Chocolate/dp/B01LY74J7W/ref=sr_1_3284?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3284&ts_id=2476494011,"Mishmi Takin Misti Water-Resistent, Wind Resistant, Bonded Fleece Softshell Men's Jacket",3.4,7 ratings,,,,,"5.0 out of 5 stars







  
  
    Highly recommended!",Dennis Turner,Highly recommended!,5.0 out of 5 stars,"Reviewed in the United States on June 13, 2017",Size: LargeColor: Teal Blue,,"I ordered this through Kickstarter, it looks and feels fabulous! Highly recommended!",
https://www.amazon.com/Mishmi-Takin-Resistent-Fleece-Lined-Chocolate/dp/B01LY74J7W/ref=sr_1_3284?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3284&ts_id=2476494011,"Mishmi Takin Misti Water-Resistent, Wind Resistant, Bonded Fleece Softshell Men's Jacket",3.4,7 ratings,,,,,"5.0 out of 5 stars







  
  
    Great value, nice jacket",Amazon Customer,"Great value, nice jacket",5.0 out of 5 stars,"Reviewed in the United States on December 6, 2018",,,"I've had my jacket for more than a year and am really happy with it.  I initially bought it for winter running, but the fleece lining makes it even warmer than my regular softshell, and a great transition to my winter jacket.  I hadn't heard of the company before, but am very impressed with the quality - will buy this brand again.",2 people found this helpful
https://www.amazon.com/Mishmi-Takin-Resistent-Fleece-Lined-Chocolate/dp/B01LY74J7W/ref=sr_1_3284?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3284&ts_id=2476494011,"Mishmi Takin Misti Water-Resistent, Wind Resistant, Bonded Fleece Softshell Men's Jacket",3.4,7 ratings,,,,,"1.0 out of 5 stars







  
  
    Fits very small",Ryohin,Fits very small,1.0 out of 5 stars,"Reviewed in the United States on November 1, 2020",Size: SmallColor: Chocolate Brown,Verified Purchase,Am a typical US small but this jacket fits like XS or even smaller,
https://www.amazon.com/Mishmi-Takin-Resistent-Fleece-Lined-Chocolate/dp/B01LY74J7W/ref=sr_1_3284?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3284&ts_id=2476494011,"Mishmi Takin Misti Water-Resistent, Wind Resistant, Bonded Fleece Softshell Men's Jacket",3.4,7 ratings,,,,,"5.0 out of 5 stars







  
  
    Five Stars",Amazon Customer,Five Stars,5.0 out of 5 stars,"Reviewed in the United States on January 25, 2018",Size: X-LargeColor: Canopy Green,Verified Purchase,gift,
https://www.amazon.com/Classical-Lightweight-Breathable-Windbreakers-Waterproof/dp/B0CDP7HG59/ref=sr_1_3283?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3283&ts_id=2476494011,Husky Dog Classical Oil Painting Rembrandt Men's Lightweight Jackets Windbreaker Bomber Jacket Mens Zipper Jacket Party S,,,,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Youth-Potomac-Jacket/dp/B08C23X3T2/ref=sr_1_3282?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3282&ts_id=2476494011,Holloway Youth Potomac Jacket L Navy/White,,,$74.89 ,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Potomac-Jacket-Carbon/dp/B08C27DVJC/ref=sr_1_3281?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3281&ts_id=2476494011,Holloway Youth Potomac Jacket M Carbon/White,,,,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Potomac-Jacket-Maroon/dp/B08C24TTVY/ref=sr_1_3280?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3280&ts_id=2476494011,Holloway Potomac Jacket S Maroon/White,,,,,,,,,,,,,,,
https://www.amazon.com/Augusta-Sportswear-Potomac-Jacket-Scarlet/dp/B08C28JL2N/ref=sr_1_3279?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3279&ts_id=2476494011,Holloway Potomac Jacket 3Xl Scarlet/White,,,,,,,,,,,,,,,
https://www.amazon.com/Regatta-Hydroforce-Waterproof-Breathable-Softshell/dp/B00AXIRHZA/ref=sr_1_3278?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3278&ts_id=2476494011,Regatta Mens Hydroforce 3-layer Membrane Waterproof Breathable Softshell Jackets,,,,,,,,,,,,,,,
https://www.amazon.com/Mens-Hooded-Softshell-Jacket-Collection/dp/B00EDINKW0/ref=sr_1_3277?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3277&ts_id=2476494011,Men's Hooded Softshell Jacket by B and C Collection,,,,,,,,,,,,,,,
https://www.amazon.com/Linear-Insulated-Jacket-Print-Black/dp/B00HS5GDFG/ref=sr_1_3276?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3276&ts_id=2476494011,"Ash City Men's Linear Men's Insulated Jacket With Print, 3X, Black",,,$77.33 ,https://m.media-amazon.com/images/I/71naqqzGRcL._AC_SX522_.jpg,,,,,,,,,,,
https://www.amazon.com/killtec-Men-Winter-Jacket-Color/dp/B0CD28Q2JH/ref=sr_1_3275?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3275&ts_id=2476494011,killtec Men Winter Jacket KOW 152 MN,3.8,4 ratings,,https://m.media-amazon.com/images/I/91C8fs+fcML._AC_SX522_.jpg,,,,,,,,,,,
https://www.amazon.com/North-End-Technical-Jacket-Classic/dp/B00GDKL7JO/ref=sr_1_3274?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3274&ts_id=2476494011,"North End Men's Soft Shell Technical Jacket, Classic Navy, 5X",5,1 rating,,https://m.media-amazon.com/images/I/7141mQcbhvL._AC_SX569_.jpg,,,,,,,,,,,
https://www.amazon.com/Urban-Classics-TB1446-2-Tone-Bomber/dp/B01HUND740/ref=sr_1_3273?c=ts&keywords=Men%27s+Active+%26+Performance+Jackets&qid=1706703955&s=apparel&sr=1-3273&ts_id=2476494011,2-Tone Bomber Jacket,4.7,40 ratings,$71.90 ,,,,,,,,,,,,
